subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,Analysis End Date,Start Date (SOM),Month Span,Month Number,Active Month
S-e912e6,A-a8d89d,2023-12-12,null,Enterprise,78,15522,186264,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,12,2024-11-01
S-e912e6,A-a8d89d,2023-12-12,null,Enterprise,78,15522,186264,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-12-01,13,13,2024-12-01
S-fef85a,A-7f8241,2024-08-06,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,1,2024-08-01
S-fef85a,A-7f8241,2024-08-06,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,2,2024-09-01
S-fef85a,A-7f8241,2024-08-06,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,3,2024-10-01
S-fef85a,A-7f8241,2024-08-06,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,4,2024-11-01
S-fef85a,A-7f8241,2024-08-06,null,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,5,2024-12-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,1,2023-09-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,2,2023-10-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,3,2023-11-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,4,2023-12-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,5,2024-01-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,6,2024-02-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,7,2024-03-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,8,2024-04-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,9,2024-05-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,10,2024-06-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,11,2024-07-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,12,2024-08-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,13,2024-09-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,14,2024-10-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,15,2024-11-01
S-36d5c9,A-54ecc2,2023-09-16,null,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2023-09-01,16,16,2024-12-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,1,2024-01-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,2,2024-02-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,3,2024-03-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,4,2024-04-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,5,2024-05-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,6,2024-06-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,7,2024-07-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,8,2024-08-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,9,2024-09-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,10,2024-10-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,11,2024-11-01
S-b9ff15,A-95b24a,2024-01-08,null,Enterprise,43,8557,102684,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-01-01,12,12,2024-12-01
S-10bd09,A-bbc346,2024-09-03,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-10bd09,A-bbc346,2024-09-03,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-10bd09,A-bbc346,2024-09-03,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-10bd09,A-bbc346,2024-09-03,null,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-12bfc8,A-31ab9a,2024-12-06,null,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-12-01,1,1,2024-12-01
S-f5c472,A-faa28c,2024-07-09,null,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-f5c472,A-faa28c,2024-07-09,null,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-f5c472,A-faa28c,2024-07-09,null,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-f5c472,A-faa28c,2024-07-09,null,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-f5c472,A-faa28c,2024-07-09,null,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-f5c472,A-faa28c,2024-07-09,null,Basic,48,912,10944,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,1,2024-04-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,2,2024-05-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,3,2024-06-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,4,2024-07-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,5,2024-08-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,6,2024-09-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,7,2024-10-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,8,2024-11-01
S-dbc1ca,A-8adedc,2024-04-24,null,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-04-01,9,9,2024-12-01
S-dc6dfd,A-e08cd3,2024-09-30,null,Pro,67,3283,39396,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-dc6dfd,A-e08cd3,2024-09-30,null,Pro,67,3283,39396,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-dc6dfd,A-e08cd3,2024-09-30,null,Pro,67,3283,39396,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-dc6dfd,A-e08cd3,2024-09-30,null,Pro,67,3283,39396,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-b2d472,A-bcf87c,2024-08-27,2024-12-11,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,TRUE,Annual,Manual Renewal,2024-12-11,2024-08-01,4,1,2024-08-01
S-b2d472,A-bcf87c,2024-08-27,2024-12-11,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,TRUE,Annual,Manual Renewal,2024-12-11,2024-08-01,4,2,2024-09-01
S-b2d472,A-bcf87c,2024-08-27,2024-12-11,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,TRUE,Annual,Manual Renewal,2024-12-11,2024-08-01,4,3,2024-10-01
S-b2d472,A-bcf87c,2024-08-27,2024-12-11,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,TRUE,Annual,Manual Renewal,2024-12-11,2024-08-01,4,4,2024-11-01
S-9dfce0,A-e6afc1,2024-08-30,null,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,1,2024-08-01
S-9dfce0,A-e6afc1,2024-08-30,null,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,2,2024-09-01
S-9dfce0,A-e6afc1,2024-08-30,null,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,3,2024-10-01
S-9dfce0,A-e6afc1,2024-08-30,null,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,4,2024-11-01
S-9dfce0,A-e6afc1,2024-08-30,null,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,5,2024-12-01
S-9cb6a7,A-7f29a7,2024-12-21,null,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-2923fc,A-fa3095,2024-07-08,null,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-2923fc,A-fa3095,2024-07-08,null,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-2923fc,A-fa3095,2024-07-08,null,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-2923fc,A-fa3095,2024-07-08,null,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-2923fc,A-fa3095,2024-07-08,null,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-2923fc,A-fa3095,2024-07-08,null,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,1,2024-06-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,2,2024-07-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,3,2024-08-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,4,2024-09-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,5,2024-10-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,6,2024-11-01
S-025bea,A-9affe6,2024-06-25,null,Pro,17,833,9996,FALSE,TRUE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-06-01,7,7,2024-12-01
S-0e499f,A-296d7c,2024-08-17,null,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,1,2024-08-01
S-0e499f,A-296d7c,2024-08-17,null,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,2,2024-09-01
S-0e499f,A-296d7c,2024-08-17,null,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,3,2024-10-01
S-0e499f,A-296d7c,2024-08-17,null,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,4,2024-11-01
S-0e499f,A-296d7c,2024-08-17,null,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,5,2024-12-01
S-b5b9a5,A-812c5b,2024-07-25,null,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-b5b9a5,A-812c5b,2024-07-25,null,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-b5b9a5,A-812c5b,2024-07-25,null,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-b5b9a5,A-812c5b,2024-07-25,null,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-b5b9a5,A-812c5b,2024-07-25,null,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-b5b9a5,A-812c5b,2024-07-25,null,Basic,55,1045,12540,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,1,2023-12-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,2,2024-01-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,3,2024-02-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,4,2024-03-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,5,2024-04-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,6,2024-05-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,7,2024-06-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,8,2024-07-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,9,2024-08-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,10,2024-09-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,11,2024-10-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,12,2024-11-01
S-8e45ba,A-7f8241,2023-12-13,null,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2023-12-01,13,13,2024-12-01
S-37ed34,A-d4ac0e,2024-07-07,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,1,2024-07-01
S-37ed34,A-d4ac0e,2024-07-07,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,2,2024-08-01
S-37ed34,A-d4ac0e,2024-07-07,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,3,2024-09-01
S-37ed34,A-d4ac0e,2024-07-07,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,4,2024-10-01
S-37ed34,A-d4ac0e,2024-07-07,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,5,2024-11-01
S-37ed34,A-d4ac0e,2024-07-07,null,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-07-01,6,6,2024-12-01
S-65dbf3,A-17939a,2024-12-28,null,Basic,36,684,8208,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,1,2024-05-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,2,2024-06-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,3,2024-07-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,4,2024-08-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,5,2024-09-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,6,2024-10-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,7,2024-11-01
S-6c969d,A-855a48,2024-05-08,null,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,Monthly,Manual Renewal,2024-12-31,2024-05-01,8,8,2024-12-01
S-522aef,A-f3ff05,2024-08-22,null,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,1,2024-08-01
S-522aef,A-f3ff05,2024-08-22,null,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,2,2024-09-01
S-522aef,A-f3ff05,2024-08-22,null,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,3,2024-10-01
S-522aef,A-f3ff05,2024-08-22,null,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,4,2024-11-01
S-522aef,A-f3ff05,2024-08-22,null,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,Annual,Renews Automatically,2024-12-31,2024-08-01,5,5,2024-12-01
S-82db05,A-417d2f,2024-12-09,null,Pro,26,1274,15288,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-12-01,1,1,2024-12-01
S-f703bd,A-202b67,2024-09-04,null,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-f703bd,A-202b67,2024-09-04,null,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-f703bd,A-202b67,2024-09-04,null,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-f703bd,A-202b67,2024-09-04,null,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-a1d6ad,A-eafc6e,2024-09-01,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,1,2024-09-01
S-a1d6ad,A-eafc6e,2024-09-01,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,2,2024-10-01
S-a1d6ad,A-eafc6e,2024-09-01,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,3,2024-11-01
S-a1d6ad,A-eafc6e,2024-09-01,null,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-09-01,4,4,2024-12-01
S-09cdac,A-82861f,2024-07-31,2024-09-04,Basic,41,779,9348,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-09-04,2024-07-01,2,1,2024-07-01
S-09cdac,A-82861f,2024-07-31,2024-09-04,Basic,41,779,9348,FALSE,FALSE,FALSE,TRUE,Annual,Renews Automatically,2024-09-04,2024-07-01,2,2,2024-08-01
S-69937b,A-08e34e,2024-08-08,null,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,1,2024-08-01
S-69937b,A-08e34e,2024-08-08,null,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,2,2024-09-01
S-69937b,A-08e34e,2024-08-08,null,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,3,2024-10-01
S-69937b,A-08e34e,2024-08-08,null,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,4,2024-11-01
S-69937b,A-08e34e,2024-08-08,null,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,Annual,Manual Renewal,2024-12-31,2024-08-01,5,5,2024-12-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,1,2024-01-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,2,2024-02-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,3,2024-03-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,4,2024-04-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,5,2024-05-01
S-f2537d,A-e43bf7,2024-01-24,null,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,Monthly,Renews Automatically,2024-12-31,2024-01-01,12,6,2024-06-01
